field, value, 
id, 112200, 
name, Cinnamon-Apple French Toast, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112208, 
name, Monica's Cherry Clafouti, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112209, 
name, White Chocolate Raspberry Ripple Ice Cream, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112206, 
name, Broccoli and Olive Spread, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112203, 
name, Dauphine Potatoes, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112210, 
name, Fauxscargot, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112204, 
name, Beignets for Ze' Lay- Zay! (Lazy), 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112202, 
name, Creamy Cauliflower Soup Sans Cream (Dorie Greenspan), 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Put the olive oil and butter in a large Dutch oven or soup pot and warm over low heat. When the butter is melted add the onions garlic celery thyme ½ teaspoon salt and a few grinds of white pepper. Stir until all the ingredients glisten with oil and butter then cover the pot and cook slowly stirring often for 20 minutes.
2. Toss the cauliflower into the pot and pour in the broth. Bring to a boil reduce the heat so that the broth simmers gently and cook uncovered for another 20 minutes or until the cauliflower is very soft.
3. Puree the soup in batches in a blender or food processor; or use an immersion blender. This soup is best when it is very smooth so if you think it needs it push it through a strainer. (If you’ve used a standard blender this shouldn’t be necessary.) Taste for salt and pepper.  Serve plain or garnished with the topping of your choice., 
field, value, 
id, 112214, 
name, Dreamy French Bread Pudding, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112215, 
name, Rich and Creamy Butterscotch Pudding, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112201, 
name, Fresh Herb Mayonnaise, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112207, 
name, Vegetarian French Onion Soup, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Preheat oven to 350°F.
2. Slice French bread into 1 inch slices. Place on baking sheet and bake until toasted. Set aside.
3. Cut onions in half and slice.
4. Wet large pot with olive oil. Melt butter. Add sliced onions and saute till translucent. Add sugar and continue to cook onions on med-high heat until the onions are caramelized. Add flour and mix thoroughly. (20-30 minutes in total for this step from start to finish).
5. Add wine and scrape bottom of pot. Add Broth and an additional can of water. Bring to boil and simmer for 20 minutes.
6. Set Broiler to high.
7. Spoon soup into bowls. Add a slice of bread and cheese to top bread. Place to broil until cheese is melted and browned. Eat and enjoy!
8. *Slices of cheese are better as they seems to form a nicer layer., 
field, value, 
id, 112211, 
name, Louis Xiv Luxurious Sauteed Mushrooms, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112212, 
name, Tomato Tartlets - Aubertin Villeneuve Les Avignon France, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Heat 3 T oil in heavy medium skillet over medium heat.  Add chopped onion and 2 minced garlic cloves and saute until translucent about 5 minutes.  Add chopped tomatoes sage leaves and rosemary sprig to skillet.  Simmer tomato mixture until reduce to 1 1/2 cups thick puree about 30 minutes.  Set aside.
2. Preheat oven to 425°F  Roll out 1 puff pastry sheet to thickness of 1/8 inch.  Using 7-inch diameter plate as a guide cut out 3 pastry dough rounds.  Repeat with remaining puff pastry sheet forming a total of 6 rounds.  Place 3 rounds on each of 2 large baking sheets.
3. Spread generous 2 T tomato puree over each puff pastry round leaving 1/2-inch border around edge.  Arrange tomato rounds over puree on pastry.  Sprinkle tomatoes with salt and pepper.  Bake until tart crusts are golden about 15 minutes.
4. Meanwhile mix fresh basil and remaining 2 minced garlic cloves in bowl.  Gradually whisk in remaining 1/3 cup oil.
5. Drizzle 1 T basil-oil mixture over each tartlet and serve., 
field, value, 
id, 112213, 
name, Ployes: French Buckwheat Pancakes, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Mix dry ingredients.
2. Add cold water and let stand for 10 minutes.
3. Add boiling water and drop to make thin 6" pancakes on hot griddle 400 degrees I use ungreased cast iron fry pan or non-stick electric griddle ungreased.
4. Bake on one side only until bubbles break and pancake is firm.
5. Serve on warm platter., 
field, value, 
id, 112216, 
name, Buttermilk French Toast With Homemade Cinnamon - Raisin Bread, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. On the lowest setting of your toaster toast the slices of bread until just slightly "blonde" in colour and dry on the surface. Set aside.
2. In a shallow dish whisk together the vanilla cinnamon and brown sugar to evenly distribute the cinnamon.
3. Add the buttermilk and eggs and whisk to combine.
4. Place a large frying pan (we use non-stick but cast iron would be awesome) over medium heat and add 1 tbsp of the butter.
5. Two slices at a time dip the toasted bread into the egg mixture and allow them to soak about 30 seconds on each side.
6. When the pan is hot add the soaked slices and cook for 5 minutes per side.
7. Repeat with remaining bread egg mixture and butter., 
field, value, 
id, 112217, 
name, Apple Stuffed French Toast, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112218, 
name, Strawberry Jam  Essence De Provence, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112219, 
name, Marianne Baguette - Traditional Rustic French Bread, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Put the ingredients into the bread machine. Set to the dough programme and start. Grease a large baking tray & Pre-heat oven to 220C/400°F.
2. Once the dough is ready turn it out onto a floured surface and punch it down to deflate it. Shape dough into two long "baguette" shaped loaves and place on the baking sheet. Cover loosely with lightly oiled cling-film and leave to rise for about 30 minutes until doubled in size.
3. Meanwhile place an oven proof bowl containing water on the bottom of the oven to heat up. (About 250mls).
4. Sprinkle top of dough with flour then using a sharp knife cut 5 diagonal small slits across the tops of the baguettes.
5. Bake for 15 minutes then reduce temperature to 190C/375F and bake for a further 10 - 15 minutes. (If they start browning too quickly cover loosely with foil on top.).
6. Transfer to wire rack to cool.
7. Eat immediately., 
field, value, 
id, 112220, 
name, Mushroom Stock, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Shake the dried mushrooms in a sieve to loosen the dirt.
2. Heat the oil in a soup pot. Add the onion carrots and celery and saute over medium high heat stirring occasionally until the onion is well browned about  15 minutes.
3. Scrape the bottom of the pan to loosen the juices that have collected there then add the dried mushrooms and their soaking liquid the remaining ingredients including the boquet garni  and 9 cups water. Bring to a boil then lower the heat and simmer partially covered for 45 minutes. Strain.
4. To make the boquet garni:.
5. You may put them into the broth whole or gather them in a cheesecloth bag and tie with a string. If you put them in loose just fish them when done making stock., 
field, value, 
id, 112205, 
name, Praline-Pumpkin Mousse Cornucopia, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112221, 
name, French Style Peas, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112222, 
name, Coconut Banana French Toast, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Preheat oven to 200°.
2. In a wide mixing bowl whisk together the flour arrowroot 1/2 teaspoon of cinnamon and salt.
3. Whisk in the soy milk coconut milk and vanilla extract.
4. Place the coconut shreds in a wide flat bowl or plate.
5. Preheat a large nonstick pan over medium heat.
6. Once warm pour a thin layer of coconut oil or vegan butter (about 2-3 tbsp) into the pan to coat the entire bottom.
7. Dip each side of the bread in the batter mixture and allow excess batter to drip off.
8. Dip one side in the coconut shreds then cook each side of the bread until golden brown about 4 minutes each side.
9. Repeat with the remaining slices. Oil the pan before each new slice.
10. Keep toast warm in the oven until serving.
11. Serve with sliced banana and maple syrup., 
field, value, 
id, 112223, 
name, Cervelle de Canut (French cream cheese spread with wine), 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112224, 
name, Bittersweet Chocolate Sorbet, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Put all the ingredients in a heavy-bottomed medium saucepan over low heat.
2. Cook stirring frequently until the mixture has reached a boil-- this can take 10 minutes or so.
3. Then stir without stopping and PAY ATTENTION: this will bubble furiously!
4. Boil for 2 minutes then pour the mixture into a bowl.
5. Set the bowl into an ice-water bath.
6. Allow the mixture to chill stirring now and then.
7. Freeze the sorbet in your ice-cream maker following instructions.
8. You can serve the sorbet directly or pack it into an airtight container and freeze until needed.
9. Note: I never use an ice-cream maker just put it into a Tupperware container suitable for the freezer and scrape to serve., 
field, value, 
id, 112225, 
name, Canadian Maple Walnut Layer Cake With Fudge Frosting, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. You will need two 8" (20cms) cake tins; greased and lined with baking paper. Pre-heat oven to 160C/325F/Gas 3.
2. Beat the butter and sugar together until light fluffy and pale golden brown - this is essential to make the mixture light and aids the cake to rise. It can take up to 15 minutes by hand or 5 to 10 minutes by hand-held mixer!
3. Add the baking powder to the flour and the milk and maple syrup to the beaten eggs.
4. Gently fold in a large spoon of flour followed by a spoon of egg mixture - mix gently but thoroughly between each addition of flour and egg mixture. Continue to add fold and mix until the flour and the egg mixture is finished. If the mixture is a little stiff add some more milk.
5. Add the chopped walnuts and gently mix through the cake mixture evenly. You should have a fairly stiff consistency that drops easily.
6. Put the cake mixture equally in to the prepared cake tins smoothing slightly on top with a slight indent in the middle then bake for between 25 and 35 minutes in a pre-heated oven. Different ovens vary; these cakes normally take 30 minutes to bake in my oven. (They are cooked when they are well-risen golden brown and when a wooden skewer comes out clean after being inserted into the middle of the cake.).
7. Allow them to cook in the tins for 5 minutes before carefully taking them out of the tins and allowing them to cool completely on a wire cooling tray/rack.
8. While the cakes are cooling make the fudge frosting/icing. Place all of the ingredients except the icing sugar into a saucepan and gently them all together until the sugar is dissolved. Allow to cool slightly and then add the icing sugar beating to a smooth and glossy finish.
9. Place one of the cakes on to a serving plate or tray if you wish you can cut each cake in half to make a multi layer cake. Spread some of the frosting/icing on top of the cake and scatter some chopped walnuts over the top if using. Place the other cake on top and pour the remaining fudge frosting/icing over the top of the cake allowing it to drizzle down the sides. Decorate the top of the cake with walnut halves.
10. Serve cut into slices - this cake makes about 8 to 10 slices. Preparation time includes the time to make the fudge frosting/icing., 
field, value, 
id, 112226, 
name, Beet Salad With Goat Cheese, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112227, 
name, Unknownchef86's French Countryside Bread (Abm), 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Measure all ingredients into pan in order given.
2. Use French setting and medium or dark crust (depending on your preference and your machine)., 
field, value, 
id, 112228, 
name, French Onion Soup, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112232, 
name, Basic French Lentils, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 112229, 
name, Banana Bread French Toast With Crème Fraîche, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. Heat oven to 200 degrees (this will be to keep french toast warm later). Cut ends off bread. Cut bread into 3/4-inch-thick slices; cut each slice in half on the diagonal to make triangular pieces. Set aside.
2. Mix milk eggs vanilla salt cinnamon and nutmeg in a shallow dish or pie plate; set aside.
3. Heat a large non-stick griddle or skillet over medium heat until hot. Add 1/2 tablespoon oil and butter to the griddle. Gently and quickly dip a couple of slices of the bread into the egg mixture to thoroughly soak both sides with the mixture; carefully transfer each bread slice to the hot pan.
4. Cook until nicely golden about 2 to 3 minutes. Turn each slice; cook second side until golden brown about 1 to 2 minutes more.
5. Transfer to an ovenproof platter; keep warm in the oven cooking remaining bread using the remaining oil and butter as needed.
6. Serve with powdered sugar and slices of bananas on top. Add dollops of marmalade and creme fraiche (or sour cream) to the side., 
field, value, 
id, 112230, 
