field, value, 
id, 52200, 
name, Wonton Crisps, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52201, 
name, Shanghai-Style Chow Mein (Shanghai Chao Mian), 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, 1. Heat oil in saucepan and sauté the garlic chillies and onion over high heat for 1 minute.
2. Add the carrot shiitake cabbage green capsicum and bean sprouts and stir-fry with the heat still on high for 2-3 minutes.
3. Add the soy sauce vinegar sugar pepper and salt.
4. Stir in the noodles and heat through. Serve garnished with chives., 
field, value, 
id, 52203, 
name, Bok Choy Au Gratin, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52209, 
name, Flat and Square You Tiao or Chinese Crullers for Jian Bing, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52206, 
name, Ginger Green Onion Sauce, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, 1. Cut green onions into very small slices Put onions into small bowl Peel ginger cut and dice into fine pieces In a wok heat up peanut oil or sesame oil until it bubbles Pour oil on top of ginger and green onion until it just fills to the top of the vegetables.
2. Add salt to taste I use about 1 tsp salt Mix and use on meat This sauce can last in the fridge for about 3 weeks because it sits below the oil., 
field, value, 
id, 52202, 
name, Steamed Ikan With Tou Cheong Chili, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, 1. Steam large fish for 20 mins or small fish for 12 mins with ingredients except fried shallots parsley and spring onions.
2. Once cooked garnish with these three ingredients and serve., 
field, value, 
id, 52207, 
name, Chinese Coleslaw (Family Version), 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52205, 
name, Cong Xiang Yuan Bai Cai ("Onion-Fragrant" Cabbage), 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52212, 
name, Chinese Style Broth, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52204, 
name, Chicken Won Ton Soup, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, 1. To make the won tons:  combine the ground turkey 1/3 cup of the water chestnuts (chopped fine) [save the rest for the soup] onions soy sauce salt pepper ginger garlic and sherry.  In a small bowl beat the egg.
2. Place 1 won ton skin on countertop or other flat surface (cover remaining skins to keep pliable)  Mound 1 teaspoon of the meat filling in one corner.  Fold that corner over filling and roll to tuck point under.  (see photo on won ton wraps/if available)  Moisten the 2 side corners with egg and bring together overlapping slightly.  Pinch together firmly to seal.  Repeat with remaining skins.  Cover and refrigerate until ready to use.
3. To make the soup:  In a large soup pot add the chicken broth and the water.  Bring to a boil and add the chicken.  Simmer for 20 minutes and add salt soy sauce and and pepper.  Add add mushrooms celery onion left over water chestnuts and bok choy.  Bring soup back to a boil and add the won tons.  Simmer for 10 minutes.  Add green onion on top and serve with white rice.
4. Note:  This soup is "thick" with won tons.  If you prefer to use less you can freeze some of them on a baking sheet until firm and then transfer them to a plastic bag and return to freezer for another time.  (Do not freeze them uncooked if you plan to deep fry them)., 
field, value, 
id, 52213, 
name, Mrs. Sze's Tea Eggs, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 52210, 
name, Braised Beef Shank, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
instructions, 1. Bring 10 cups water to boil. Add beef shank and bring to boil again. Cook for 1 minute. Drain and set aside.
2. Combine remaining 10 cups water and soy sauce in a large soup pot. Add beef shank and bring to boil. Reduce heat to medium. Cover and braise for 40 minutes or until tender. Turn over once during braising. Let cool and slice.
3. Combine green onion red chili peppers soy sauce glaze sesame seed oil and sliced beef shank.
4. Enjoy!, 
field, value, 
id, 52211, 
name, Stir-Fried Garlic Frog's Legs, 
cuisine, Asian >> Chinese and Mongolian >> Chinese, 
time, , 
source, , 
