field, value, 
id, 122200, 
name, Grilled Pork Ribs Florentine Style (Rostinciana), 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Chop the garlic and rosemary together (you can use dried if you must) and stir together with some salt (I use coarse salt for this step)and the 1 Tbsp olive oil.
2. Rub the mixture over the ribs.
3. Grill over medium-hot coals for 8-10 minutes per side or until fully cooked (they will get nice and crisp).
4. Meanwhile dissolve 1/2 tsp of salt (use fine ground for this) in the vinegar in a large salad bowl.
5. Drizzle in the olive oil while whisking.
6. Add the greens cucumber and tomatoes.
7. Toss well.
8. Place the salad on a serving plate and arrange the ribs on top.
9. The salad should wilt gently.
10. Serve at once., 
field, value, 
id, 122208, 
name, Penne Alla Gremolata, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Mix together parsley lemon peel and garlic and set aside.
2. Heat half the evoo in a small saucepan; add the can of diced tomatoes juice and all. If using dried basil add it now.
3. Simmer 10 minutes. If using fresh basil add it now.
4. Cook pasta until al dente and drain.
5. Toss the pasta with the rest of the evoo.
6. Add the tomato mixture and the parsley mixture and combine well., 
field, value, 
id, 122203, 
name, Grilled Chicken Caesar Salad W-Bacon and Gouda, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat grill to medium.
2. Mix dressing and orange juice in a salad bowl; set aside.
3. Coat chicken strips with herbs and oil and season to taste. Cook on grill with lid closed 5–7 minutes depending on thickness of strips.
4. While chicken cooks add remaining ingredients to salad bowl and toss well.
5. Top with hot chicken and serve immediately., 
field, value, 
id, 122201, 
name, Gluten-Free Pizza (Hertzberg & Francois Crusty Boule), 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 122207, 
name, Pierce Brosnan's Penne Pasta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 122206, 
name, Garlicky Tomato Bruschetta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 122204, 
name, Best Braciole Ever, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 122202, 
name, Italian Seafood Stew, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 122205, 
name, Italian Spring Fling Pasta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 122217, 
