field, value, 
id, 15000, 
name, Perfect Fried Green Tomatoes, 
cuisine, North American >> US >> US, 
time, Cooking Time - 10 minutes Preparation Time - 20 minutes, 
source, https://allrecipes.com/recipe/233122/perfect-fried-green-tomatoes/, 
instructions, , 
field, value, 
id, 15001, 
name, Gooey Butter Cake I, 
cuisine, North American >> US >> US, 
time, Cooking Time - 45 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/7459/gooey-butter-cake-i/, 
instructions, 1. Preheat oven to 350 degrees F (175 degrees C). Butter one 9x13 inch cake pan.
2. Melt the butter slightly. Mix it with 2 of the eggs and cake mix. Pour batter into prepared pan. Mix the remaining 2 eggs with the cream cheese and the confectioner's sugar. Pour this mixture evenly over the first mixture. Do not stir.
3. Bake at 350 degrees F (175 degrees C) for 45 minutes., 
field, value, 
id, 15003, 
name, The Best Marinade Around, 
cuisine, North American >> US >> US, 
time, Cooking Time - 60 minutes Preparation Time - 5 minutes, 
source, https://allrecipes.com/recipe/14591/the-best-marinade-around/, 
instructions, , 
field, value, 
id, 15008, 
name, Mashed Potatoes with Fried Mushroom Bacon and Onion, 
cuisine, North American >> US >> US, 
time, Cooking Time - 30 minutes Preparation Time - 20 minutes, 
source, https://allrecipes.com/recipe/85425/mashed-potatoes-with-fried-mushroom-bacon-and-onion/, 
instructions, , 
field, value, 
id, 15007, 
name, Rollkuchen (Mennonite Fritters), 
cuisine, North American >> US >> US, 
time, Cooking Time - 20 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/143075/rollkuchen-mennonite-fritters/, 
instructions, 1. Place eggs in a large mixing bowl and beat until frothy. Gradually beat in the flour and salt to make a soft dough. Roll out the dough to be fairly thin about 1/8 inch  and cut into 2 inch by 5 inch strips. Cut a slit down the center of each strip and twist so one end slides through the slit and makes a loop.
2. Heat 1 1/2 inches of oil in a deep skillet (or use a deep-fat fryer) over medium-high heat 375  degrees F (190 degrees C).
3. Cook dough in small batches in preheated oil until golden brown. Drain on paper towels. Serve warm or at room temperature., 
field, value, 
id, 15006, 
name, Tonya's Terrific Sloppy Joes, 
cuisine, North American >> US >> US, 
time, Cooking Time - 30 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/229487/tonyas-terrific-sloppy-joes/, 
instructions, 1. Place a large skillet over medium-high heat. Crumble ground beef into skillet; add onion and celery. Cook and stir beef mixture until beef is completely browned 7 to 10 minutes.
2. Stir ketchup brown sugar Worcestershire sauce vinegar mustard and lemon juice through the beef mixture. Reduce heat to medium-low and cook mixture at a simmer until mixture is hot and sauce has thickened about 20 minutes., 
field, value, 
id, 15004, 
name, Creamy Pork with Sour Cream Sauce, 
cuisine, North American >> US >> US, 
time, Cooking Time - 75 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/60366/creamy-pork-with-sour-cream-sauce/, 
instructions, , 
field, value, 
id, 15002, 
name, Butter Fried Zucchini, 
cuisine, North American >> US >> US, 
time, Cooking Time - 20 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/75107/butter-fried-zucchini/, 
instructions, 1. Place the beaten eggs in a bowl. Place the flour on a dish. Dip the zucchini in the eggs then dredge in the flour to coat.
2. Melt the margarine in a large skillet over medium heat. Fry the coated zucchini slices in the margarine until lightly browned. Season with salt and pepper., 
field, value, 
id, 15016, 
name, Cajun Style Blackened Snapper, 
cuisine, North American >> US >> US, 
time, Cooking Time - 10 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/12855/cajun-style-blackened-snapper/, 
instructions, , 
field, value, 
id, 15012, 
name, Davy Crockett Cookies, 
cuisine, North American >> US >> US, 
time, Cooking Time - 13 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/79152/davy-crockett-cookies/, 
instructions, 1. Preheat oven to 350 degrees F (175 degrees C). Grease a baking sheet.
2. In a large bowl stir together the eggs brown and white sugars and vanilla. Add the oil and mix to combine.  In a separate bowl combine the flour and the oats.  Gradually stir flour mixture into egg mixture 1/2 cup at a time stirring until completely mixed. Fold in chocolate chips. Spread the mixture evenly onto a baking sheet.
3. Bake in the preheated oven for 13 minutes. Remove from oven still slightly gooey and let cool for 3 minutes before cutting into squares. Then cool on a wire rack for 10 minutes. Store in an air-tight container., 
field, value, 
id, 15013, 
name, Creamy Cajun Deviled Eggs, 
cuisine, North American >> US >> US, 
time, Cooking Time - 20 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/223492/creamy-cajun-deviled-eggs/, 
instructions, , 
field, value, 
id, 15014, 
name, MandelBread, 
cuisine, North American >> US >> US, 
time, , 
source, , 
instructions, 1. Beat eggs and 1 cup sugar together in mixer until blended add salt and 1/4 cup oil and mix again until blended.  Combine 1/4 cup flour and almonds tossing until coated.
2. Add rest of flour mixture  to egg mixture alternately with the remaining 3/4 cups oil beginning and ending with the dry ingredients.  Stir in extracts and almonds until well blended.
3. Divide into eight portions and shape each into portions of 8 x 3 inch log shaped  portions on lightly greased cookie sheets.
4. Bake in a preheated 350 degrees F (175 degrees C) oven for 25 minutes or until lightly browned.
5. Cut each log diagonally into 1/2 inch slices and place slices on their sides.  Bake again at 350 degrees F (175 degrees C) for about  five minutes.  Remove to wire racks and cool.  May be sprinkled with sugar before baking., 
field, value, 
id, 15015, 
name, Dirty Piggy-Back Lamb, 
cuisine, North American >> US >> US, 
time, Cooking Time - 40 minutes Preparation Time - 20 minutes, 
source, https://allrecipes.com/recipe/83360/dirty-piggy-back-lamb/, 
instructions, 1. Preheat a grill for high heat.
2. While the grill warms up heat the olive oil in a large skillet over medium heat. Add the mushrooms; cook and stir until tender. Set aside.
3. Season the bacon slices with pepper and place them on the grill. Cook bacon until crisp turning once then set aside. Season the lamb chops with seasoned salt and place them on the grill. Cook to your desired degree of doneness about 3 minutes per side for medium.
4. Serve each chop with two slices of bacon over it and top with the sliced mushrooms., 
field, value, 
id, 15009, 
name, New Year's Cookies, 
cuisine, North American >> US >> US, 
time, Cooking Time - 20 minutes Preparation Time - 20 minutes, 
source, https://allrecipes.com/recipe/38806/new-years-cookies/, 
instructions, 1. In a large bowl mix the flour sugar salt and nutmeg. Dissolve the yeast in warm water. Stir the yeast mixture milk and eggs into the dry ingredients until just combined. Fold in the raisins. Cover and let rise for about 2 hours.
2. Heat the oil in a deep-fryer to 375 degrees F (190 degrees C).
3. To prepare the glaze mix the melted butter and 1 teaspoon warm water in a small bowl. Stir in the confectioners' sugar cornstarch cream and vanilla.
4. Drop the dough by rounded tablespoons into the hot oil. Cook 2 to 5 minutes until golden brown. Drain on paper towels and cool slightly. Dip each cookie into the glaze and set aside to completely cool., 
field, value, 
id, 15010, 
name, Great-Grandmother Bubbie's Hamantaschen, 
cuisine, North American >> US >> US, 
time, Cooking Time - 30 minutes Preparation Time - 20 minutes, 
source, https://allrecipes.com/recipe/191359/great-grandmother-bubbies-hamantaschen/, 
instructions, 1. Place prunes and apricots into a large pot filled with water and bring to a rolling boil over high heat. Cook the fruit uncovered stirring occasionally until the fruit is tender about 15 minutes. Drain fruit in a colander and mash together in a bowl using a fork. Set aside.
2. Preheat an oven to 350 degrees F (175 degrees C).
3. Whisk eggs 1 cup sugar oil lemon zest and orange zest together in a bowl and set aside. Sift flour and baking powder together in a large bowl. Stir in the egg mixture kneading with hands until the dough comes together. Roll out dough to about 1/4 inch in thickness on a lightly floured surface. Cut circles out using a cookie cutter or the rim of a drinking glass.
4. Mix prune and apricot mixture lemon juice walnuts and 1/3 cup sugar in a bowl. Place a tablespoon of the filling in the center of the cookie. Pinch the edges firmly together to create a triangle leaving the center open to expose the filling. Repeat with the remaining cookies.
5. Bake in the preheated oven until golden brown about 20 minutes. Cool in the pans for 10 minutes before removing to cool completely on a wire rack., 
field, value, 
id, 15011, 
name, Lemon Chicken Tenders, 
cuisine, North American >> US >> US, 
time, Cooking Time - 20 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/89590/lemon-chicken-tenders/, 
instructions, 1. Preheat oven to 400 degrees F (200 degrees C).
2. In a bowl stir together paprika salt and pepper. Sprinkle seasoning over chicken pieces. Dip pieces in egg then dredge in bread crumbs. Arrange chicken pieces in a single layer in an aluminum foil-lined 15x10-inch jelly roll pan.
3. Bake in preheated oven for 15 minutes turning once.
4. In a small saucepan over medium-low heat stir together sugar lemon juice and curry powder stirring until sugar dissolves about 5 minutes.
5. Drizzle lemon sauce over chicken return to oven and bake 5 minutes more., 
field, value, 
id, 15017, 
name, New Orleans Eggplant Casserole, 
cuisine, North American >> US >> US, 
time, Cooking Time - 105 minutes Preparation Time - 45 minutes, 
source, https://allrecipes.com/recipe/216487/new-orleans-eggplant-casserole/, 
instructions, , 
field, value, 
id, 15018, 
name, Seafood Gumbo Stock, 
cuisine, North American >> US >> US, 
time, Cooking Time - 455 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/12966/seafood-gumbo-stock/, 
instructions, , 
field, value, 
id, 15019, 
name, Mike's 3-Bean Chili, 
cuisine, North American >> US >> US, 
time, Cooking Time - 270 minutes Preparation Time - 60 minutes, 
source, https://allrecipes.com/recipe/229954/mikes-3-bean-chili/, 
instructions, 1. Trim fat from beef chuck roast and place the fat into a large saucepan with vegetable oil over medium heat. Cook stirring occasionally until the fat chunks are lightly browned about 15 minutes. Add beef bones to the fat. Pour in enough water to cover the bones and stir in vinegar. Bring liquid to a boil and reduce heat to low; simmer until stock has reduced to about 1 1/2 cups of liquid about 2 hours.
2. Preheat an outdoor grill for medium-high heat and lightly oil the grate.
3. Cut beef chuck roast into 3/4-inch thick slices and cook on the preheated grill until browned 3 minutes on 1 side and 2 minutes on the other side; cut beef slices into 1/2-inch cubes.
4. Cook and stir bacon in a large skillet over medium-high heat until evenly browned about 10 minutes; drain on paper towels.
5. Transfer beef cubes into a large soup pot over medium heat. Add bacon diced tomatoes black beans kidney beans cannellini beans onions garlic tomato paste green bell pepper red bell pepper jalapeno peppers serrano peppers chili powder smoked paprika cumin chocolate anchovy paste and bay leaf.
6. Strain broth from beef bones; discard bones. Skim excess fat from the broth and pour broth over the chili ingredients. Use a large spoon to make a well 2 inches deep in the meat broth and vegetables and pour stout beer into the hole; bring to a simmer.
7. Place cover on soup pot and cook until beef is tender and flavors have blended about 3 hours.
8. For a thicker chili dip about 3 tablespoons of liquid from the pot and whisk with cornstarch in a bowl; stir cornstarch mixture into chili and simmer until thickened about 5 minutes., 
field, value, 
id, 15021, 
name, Blintz Souffle II, 
cuisine, North American >> US >> US, 
time, Cooking Time - 45 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/212822/blintz-souffle-ii/, 
instructions, , 
field, value, 
id, 15022, 
name, Canadian Walleye (Pickerel), 
cuisine, North American >> US >> US, 
time, Cooking Time - 15 minutes Preparation Time - 30 minutes, 
source, https://allrecipes.com/recipe/223228/canadian-walleye-pickerel/, 
instructions, , 
field, value, 
id, 15023, 
name, Nicole's Mango Salsa, 
cuisine, North American >> US >> US, 
time, , 
source, , 
instructions, 1. Stir the mango red bell pepper jalapeno pepper green onion lime zest lime juice vinegar olive oil salt and pepper together in a bowl. Refrigerate at least 30 minutes before serving., 
field, value, 
id, 15024, 
name, BBQ Sauce for Chicken, 
cuisine, North American >> US >> US, 
time, , 
source, , 
instructions, 1. In a medium skillet saute onion and garlic for 4 to 5 minutes (until translucent). Add the orange juice mustard ketchup lemon Chianti/burgundy salt and pepper. Simmer all together over low heat for 30 minutes then put through food processor. Sauce may be thinned with water to taste if desired., 
field, value, 
id, 15020, 
name, Chicken Veronique, 
cuisine, North American >> US >> US, 
time, Cooking Time - 55 minutes Preparation Time - 20 minutes, 
source, https://allrecipes.com/recipe/87705/chicken-veronique/, 
instructions, 1. Preheat oven to 375 degrees F (190 degrees C). Pour olive oil and butter into a 9x13-inch baking dish. With a spatula spread oil and butter to cover the bottom of the baking dish.
2. Place the flour salt and chicken pieces into a large resealable plastic bag and shake to coat lightly. Arrange chicken pieces skin-side down in a single layer in the baking dish.
3. Bake in preheated oven for 20 minutes. Turn chicken pieces and bake 10 minutes. Brush chicken with 1/2 marmalade and bake until the chicken is golden brown and fork tender about 10 to 15 minutes. Remove chicken to a serving platter and keep warm.
4. Reserve 2 tablespoons of drippings to a saucepan and place over medium-high heat. Stir in chicken stock. In a small bowl mix together cornstarch and lemon juice; stir into stock mixture. Bring to a boil and cook until sauce thickens 3 to 4 minutes. Stir in remaining marmalade. Stir in grapes and cook until heated through. Serve sauce over chicken and garnish with lemon slices and parsley., 
field, value, 
id, 15025, 
name, Fish Fry Bake, 
cuisine, North American >> US >> US, 
time, Cooking Time - 45 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/84058/fish-fry-bake/, 
instructions, 1. Preheat the oven to 350 degrees F (175 degrees C).
2. Line the bottom of a 9x13 inch baking dish with fish sticks. Sprinkle fries in a layer over the fish. Mix together the cream of celery soup milk and mayonnaise; pour over the fish and fries.
3. Bake uncovered for 45 minutes in the preheated oven. Cool slightly before serving., 
field, value, 
id, 15026, 
name, Northwest Marionberry Pie, 
cuisine, North American >> US >> US, 
time, Cooking Time - 55 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/246928/northwest-marionberry-pie/, 
instructions, 1. Preheat oven to 450 degrees F (230 degrees C).
2. Mix marionberries 3/4 cup sugar flour and lemon juice together in a large bowl until well-combined.
3. Fit the bottom of a 9-inch pie plate with 1 pie crust. Pour in marionberry mixture. Cover with second crust; crimp edges to seal. Brush pie lightly with water. Sprinkle 2 teaspoons sugar on top. Cut four to eight 1-inch slits in the top crust with a knife.
4. Bake in the preheated oven for 10 minutes. Reduce heat to 350 degrees F (175 degrees C) and continue baking until crust is golden 45 to 50 minutes more. Let cool completely before serving about 1 hour., 
field, value, 
id, 15027, 
name, Passover Zucchini-Stuffed Chicken, 
cuisine, North American >> US >> US, 
time, , 
source, , 
instructions, , 
field, value, 
id, 15028, 
name, Spinach Pancakes, 
cuisine, North American >> US >> US, 
time, Cooking Time - 10 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/34832/spinach-pancakes/, 
instructions, , 
field, value, 
id, 15029, 
name, Passover Chocolate Chip Cookies, 
cuisine, North American >> US >> US, 
time, Cooking Time - 20 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/246470/passover-chocolate-chip-cookies/, 
instructions, , 
field, value, 
id, 15030, 
name, Butternut Squash Apple Onion Au Gratin, 
cuisine, North American >> US >> US, 
time, Cooking Time - 40 minutes Preparation Time - 40 minutes, 
source, https://allrecipes.com/recipe/88193/butternut-squash-apple-onion-au-gratin/, 
instructions, , 
field, value, 
id, 15033, 
name, Brown Spanish Rice, 
cuisine, North American >> US >> US, 
time, Cooking Time - 60 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/222050/brown-spanish-rice/, 
instructions, , 
field, value, 
id, 15031, 
name, Chicken Breasts Stuffed with Perfection, 
cuisine, North American >> US >> US, 
time, Cooking Time - 45 minutes Preparation Time - 60 minutes, 
source, https://allrecipes.com/recipe/83556/chicken-breasts-stuffed-with-perfection/, 
instructions, 1. Place chicken breasts in a large resealable plastic bag. Pour in Italian dressing seal tightly and refrigerate at least 1 hour.
2. Place the stale bread Parmesan thyme and pepper into a food processor. Pulse until the bread is processed into crumbs. Seat aside.
3. In a large bowl stir together the feta and sour cream. Set aside.
4. Heat the oil in a large skillet over medium heat. Stir in the garlic. Then add the spinach and cook until it wilts. Stir in green onions cook 2 minutes. Remove spinach to a plate and leave any liquid in the pan. Stir in mushrooms and saute until soft. Remove mushrooms to plate with spinach. Allow to cool briefly then combine spinach and mushrooms with feta and sour cream mixture.
5. Stir the sun-dried tomatoes into the mixture and spread onto a large cookie sheet. Place in the freezer for about 30 minutes.
6. Preheat the oven to 400 degrees F (200 degrees C).
7. Place chicken breasts on a cookie sheet and place about 3 tablespoons of the filling mixture in the center of each breast. Roll the breasts and secure with a toothpick. Transfer chicken breasts to a baking dish and sprinkle breadcrumb mixture over chicken breasts.
8. Bake uncovered in a preheated oven for 25 minutes., 
field, value, 
id, 15034, 
name, Western Style Flat Iron Steaks, 
cuisine, North American >> US >> US, 
time, Cooking Time - 15 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/237830/western-style-flat-iron-steaks/, 
instructions, , 
field, value, 
id, 15037, 
name, Potato Kugel, 
cuisine, North American >> US >> US, 
time, Cooking Time - 40 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/220946/potato-kugel/, 
instructions, , 
field, value, 
id, 15038, 
name, Rice Cooker Jambalaya, 
cuisine, North American >> US >> US, 
time, Cooking Time - 60 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/241229/rice-cooker-jambalaya/, 
instructions, 1. Rinse rice until no longer cloudy; drain.
2. Mix rinsed rice shrimp chicken broth tomato sauce bell pepper margarine and mushrooms together in a rice cooker.
3. Press Start on rice cooker and let cook until the liquid is bubbling around the edges 10 to 15 minutes. Stir the mixture once replace cover and continue cooking until the end of the cycle., 
field, value, 
id, 15039, 
name, Herman Coffee Cake, 
cuisine, North American >> US >> US, 
time, , 
source, , 
instructions, 1. To Make Starter: Mix 2 cups flour 1/4 cup sugar 2 cups warm water 1/4 ounce yeast in a bowl cover and let stand over night (cover should be loose). Refrigerate and stir daily. On fifth day feed Herman one cup flour 1 cup milk and 1/2 cup sugar; stir and refrigerate. Stir daily until 10th day. On 10th day remove 1 cup starter and feed as on fifth day.
2. Preheat oven to 350 degrees F (175 degrees C). Grease four 8 inch pans or three 9 inch pans.
