field, value, 
id, 10000, 
name, Sweet Honey French Bread, 
cuisine, European >> French >> French, 
time, Cooking Time - 180 minutes Preparation Time - 5 minutes, 
source, https://allrecipes.com/recipe/6818/sweet-honey-french-bread/, 
instructions, 1. Add to your bread machine per manufacturer instructions. While bread is baking drizzle with honey if desired., 
field, value, 
id, 10008, 
name, Fougasse, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 10003, 
name, Regular Crepes, 
cuisine, European >> French >> French, 
time, Cooking Time - 15 minutes Preparation Time - 15 minutes, 
source, https://allrecipes.com/recipe/16203/regular-crepes/, 
instructions, , 
field, value, 
id, 10004, 
name, Mixed Citrus Vinaigrette, 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, , 
field, value, 
id, 10010, 
name, Chocolate Hazelnut Fruit Crepes, 
cuisine, European >> French >> French, 
time, Cooking Time - 10 minutes Preparation Time - 10 minutes, 
source, https://allrecipes.com/recipe/85808/chocolate-hazelnut-fruit-crepes/, 
instructions, 1. Spread 1/4 cup of chocolate hazelnut spread onto each crepe. Arrange 1 sliced banana down the center of each one. Roll up and place in a warm skillet over medium heat. Let them warm up for about 90 seconds. Transfer to plates and serve topped with whipped cream., 
field, value, 
id, 10006, 
name, Croissants, 
cuisine, European >> French >> French, 
time, Cooking Time - 15 minutes Preparation Time - 40 minutes, 
source, https://allrecipes.com/recipe/6916/croissants/, 
instructions, , 
field, value, 
id, 10002, 
name, Bearnaise Sauce I, 
cuisine, European >> French >> French, 
time, Cooking Time - 5 minutes Preparation Time - 5 minutes, 
source, https://allrecipes.com/recipe/24313/bearnaise-sauce-i/, 
instructions, , 
field, value, 
id, 10005, 
name, Strawberry Fritters with Chocolate Sauce, 
cuisine, European >> French >> French, 
time, Cooking Time - 20 minutes Preparation Time - 25 minutes, 
source, https://allrecipes.com/recipe/143418/strawberry-fritters-with-chocolate-sauce/, 
instructions, 1. In a large bowl whisk together the flour 1/4 cup butter 1/3 cup cream eggs salt brown sugar and cinnamon. Add the strawberries to the batter and fold gently to coat.
2. Heat the oil in a large heavy pot over medium-high heat to 360 degrees F (180 degrees C).
3. Meanwhile make the chocolate sauce by combining the chocolate chips 3 tablespoons butter vanilla extract and 1/4 cup cream in a microwave-safe dish. Place in the microwave and cook on medium-high heat  stirring every 30 seconds until the chocolate chips are melted and the chocolate sauce is smooth. Set the dish on a kitchen towel and cover to keep warm.
4. Working in batches carefully drop the batter-coated strawberries into the hot oil. Fry until the batter is golden brown flipping the strawberries to brown both sides evenly. Remove the cooked strawberry fritters and place on paper towels to drain. Dust with confectioners' sugar and drizzle with chocolate sauce to serve. Serve remaining chocolate sauce on the side., 
field, value, 
id, 10009, 
name, Aioli (Garlic Mayonnaise), 
cuisine, European >> French >> French, 
time, , 
source, , 
instructions, 1. In a bowl whisk together the Dijon mustard and egg yolk.  Slowly pour in olive oil while whisking rapidly.  After all the olive oil is in the mixture blend in the garlic and lemon juice.  Season with salt and pepper., 
field, value, 
id, 10011, 
name, Mah's Red Wine Dressing, 
cuisine, European >> French >> French, 
time, , 
source, , 
