field, value, 
id, 102200, 
name, Little Wild Sorrel and Herb Tarts With Melted Goat's Cheese, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102208, 
name, Scottish Hot Pot, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102209, 
name, Beer Battered Haggis Balls with a Whiskey Mustard sauce, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Mix the beer and the flour add a little black pepper and cayenne to make a batter.
2. Unwrap the haggis and form the haggis bits into balls the size of small walnuts.
3. Put about an inch of oil in a pan or wok and heat up.
4. When the oil is hot roll haggis balls one by one in the batter until fully coated and drop into the hot oil.
5. Cook until the batter is golden brown and remove with slotted spoon and drain on kitchen paper or paper towels.
6. Mix the whiskey and mustard in a little bowl to make a thin dipping sauce.
7. Serve haggis balls on a platter with the dipping sauce bowl in the middle., 
field, value, 
id, 102203, 
name, Hotch-Potch, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Cut the meat into pieces.
2. Prepare the vegetables and shred or dice as necessary.
3. Put into a large saucepan with the water and seasoning but keep back the peas.
4. Simmer at least 1 hour add the peas and simmer until all the vegetables are cooked.
5. Check the seasoning and add the sugar and chopped parsley.
6. Lift out the meat which is eaten separately and serve the soup at once., 
field, value, 
id, 102205, 
name, Leek Salad Lady Victoria Weymss, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. First wash the leeks trim them and tie in bundles of four.
2. Place the bundles in boiling salted water and cook until tender.
3. Remove from the water and drain well.
4. DRESSING:.
5. Blend together all of the dressing ingredients and whisk well.
6. To serve untie the bundles and place one of them on each serving plate then add a little dressing to each., 
field, value, 
id, 102207, 
name, scotch squares, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102210, 
name, Flaming Garlic and Whisky Gambas! (King Prawns - Giant Shrimp), 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102202, 
name, Cowherd's Pies, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102201, 
name, Gilded Saffron and Butter Basted Roast Turkey With Herb Garland, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102211, 
name, Hot Diggedy Dogs! Bonfire Bangers in Wraps (Hot Dogs-Sausages), 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102204, 
name, Scottish Meat Pie, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Preheat oven to 350° F and put a kettle of water on to boil.
2. Place one pie crust in a deep-style pie pan. Prick crust with a fork several times and bake for 5-10 minutes.
3. In a large skillet with deep sides sauté ground beef/lamb with onions. Season well with Lawry's salt and pepper.
4. Mix well to combine.
5. When beef loses its pink color stir in oats and beef broth or bullion cube. Then cover  mixture entirely with boiling water. Simmer mixture for 10-15 minutes until water is mostly gone. Then stir in Worcestershire Sauce dry mustard and spices.
6. Spoon the mixture into the partially baked pie crust and dot the top of the filling with diced butter. Place top crust on filling crimp sides vent crust and bake for 1 to 1-1/4 hours. Make sure crust is slightly browned., 
field, value, 
id, 102212, 
name, Angella's Sinful Shortbread Tarts With Cheese, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102213, 
name, Lobster Cutlets Victoria, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102216, 
name, Poached Lobster Scallops and Vegetables with Vermouth, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102217, 
name, Treacle Scones, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102218, 
name, Our Family's Scotch Eggs, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102214, 
name, Hot Scotch Eggs, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102220, 
name, Barbecued Spicy Lugs of Maize, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Melt the butter in a small pan then stir in mustard horseradish and Worcestershire sauce.
2. Place each lug of corn on a 1-foot square piece of heavy duty aluminium foil.
3. Drizzle with the butter mixture then wrap loosely and seal.
4. Grill over medium-hot coals for 15-20 minutes or until the corn is tender.
5. Serve hot., 
field, value, 
id, 102221, 
name, Ginger Scones - the Inn at Little Washington, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102215, 
name, English Scones With Mixed Summer Berries and Cream, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Preheat the oven to 220°C/gas 6. Grease a baking sheet.
2. Sieve the flour into the bowl of a food mixer and add the eggs sugar baking powder butter vanilla extract and milk. Using a paddle blade mix for about 2 minutes on slow speed.
3. Add the dried mixed berries and mix until evenly combined. If the mixture is a little sticky add more flour or more milk if it is too dry - you want a soft dough but not sticky.
4. (You can make these by hand too - put the flour sugar and baking powder into a large bowl then rub in the butter until it resembles breadcrumbs add the eggs milk and vanilla extract mix well. Add the dried berries mix again.).
5. Transfer the mixture to a lightly floured work surface. Using a rolling pin roll the dough out to a thickness of 3/4" or 5cm. Gently cut the dough into rounds using a pastry cutter.
6. Transfer the scones to the prepared baking sheet and brush with the egg wash and then sprinkle liberally with golden caster sugar for the glaze.
7. Bake for 15 minutes or until risen and golden brown. Transfer to a wire rack to cool a little. Serve warm with butter or jam and cream., 
field, value, 
id, 102219, 
name, The Frugal Gourmet's Haggis, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Place the beef heart in a 4-quart covered pot and just cover with cold water.
2. Simmer covered for 70 minutes.
3. Add the beef liver and lamb stew meat and cover; simmer for 20 minutes.
4. Remove the contents of the pot and cool.
5. Reserve 1 cup of the liquid.
6. Grind everything coarsely.
7. In a large bowl mix all the ingredients except the beef caps vinegar and salt for soaking; mix well and set aside.
8. Rinse the beef caps in cold water; turn them inside out and soak them in 2 quarts of cold water with the salt and vinegar for 30 minutes.
9. Drain them and rinse very well inside and out.
10. Divide the meat mixture into three parts; fill the beef caps with the meat mixture and tie the ends off with string.
11. Two will have to be tied on just one end but the third piece will be tied on both ends.
12. Prick the Haggis all over with corn holders or a sharp fork.
13. Place in a steamer and steam for 80 minutes.
14. Serve sliced with beef or lamb gravy.
15. Don't forget the bagpipes!, 
field, value, 
id, 102222, 
name, Smoked Haddock and Mashed Potato Soup, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102223, 
name, Scottish Cream Crowdie With Raspberries, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102224, 
name, Victorian Scotch Woodcock - Savoury Scrambled Eggs, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Remove the crusts if you wish and toast the slices of bread.
2. Spread with butter and Gentleman's Relish.
3. Cut each slice in half.
4. Melt a small piece of butter in a saucepan.
5. Put the milk eggs and a pinch of cayenne pepper into a bowl and whisk well.
6. Pour this onto the butter in the pan and stir over a low heat until it begins to thicken.
7. Remove from heat and keep stirring then add the capers.
8. The mixture will become creamy.
9. Place the toast onto two plates and divide the mixture between them.
10. Cut the anchovies into thin strips and decorate the toasts by making a criss-cross pattern with them., 
field, value, 
id, 102226, 
name, Jane Austen's Regency Toasted Cheese  -  Welsh or Scotch Rarebit, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Melt the cheese over hot but not boiling water and then gradually stir in the rest of the ingredients. Mix well and set to one side. Taste and adjust seasonings.
2. Toast the bread on ONE side only and then butter the UNTOASTED side.
3. Spread the melted rarebit mixture over the top of the bread - on the UNTOASTED side - make sure the mixture is spread upto the edges.
4. Place under a hot grill and cook until the rarebit mixture is bubbling hot and brown in patches about 3 to 5 minutes depending on the heat of your grill.
5. Serve immediately with a selection of chutneys relishes and pickles., 
field, value, 
id, 102227, 
name, Beef Pockets (Steaks Stuffed With Mushrooms Filling), 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102228, 
name, Simple Chicken and Oat Groat Soup, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102229, 
name, Tattie Soup, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Peel and slice the potatoes coarsely shred the peeled onions and carrots and cut the bacon into squares.
2. Bring the water or stock to the boil in a large pan and add the vegetables and bacon.
3. Cover and simmer gently for 1½ hours until the soup is thick and creamy.
4. Season.
5. Add the chopped nettle tops or parsley 10 minutes before serving., 
field, value, 
id, 102232, 
name, Herring in Oatmeal With Drambuie Butter, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102234, 
name, Carse of Gowrie (Scottish Fruit Salad), 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102235, 
name, Hovis (Malted Brown Bread), 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102236, 
name, Edward VII Lamb Chops, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Trim the chops of most of their fat with a small sharp knife scraping the long bone to make a sort of handle.
2. Season them with salt and pepper.
3. Dust them on both sides with flour and tap them lightly to shake off any that does not stick.
4. Dip the chops first in the beaten egg and then in the breadcrumbs pressing them on so that they form an even coating.
5. Heat the broiler to red-hot and broil the chops fast turning them frequently.
6. They will take about 12 minutes altogether., 
field, value, 
id, 102230, 
name, Steak Pie, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Put some oil or Lea& Perrins in a big pot  I prefer Lea and Perrins as it adds flavor and isnt as fattening as oil.
2. Brown your meat hard and fast to seal in as much flavor as possible and give it loads of color.
3. This is where I add as much Oxo (made according to the packet) to keep the meat covered.
4. You could use beef stock instead  you can end up using a lot of Oxo!
5. Bring to the boil and then simmer over a low heat for as long as you can.
6. The last time I made it was simmering for 4-5 hours.
7. Just keep topping up with your stock.
8. I like to add pepper and worcester sauce or hp sauce just to give it a bite.
9. Add your onion about 1 hour before you plan to stop cooking it  any less and its a little too crunchy  any more and its just boiled onion.
10. When just about done simmering  add cornstarch or other thickening agent  youre aiming for really thick brown gravy.
11. Place in a pie dish and leave to cool.
12. Roll out your puff pastry in a floured surface  big enough to cover your pie with overlap on the edges  If youre making a big pie two packs is best.
13. Bake in the oven at 200°c/400°f for about 20-30 minutes or until pastry is golden brown and puffy., 
field, value, 
id, 102237, 
name, Highland Sausage Rolls, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102231, 
name, Highland Hot Pot, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Coat beef with flour salt pepper and sage.
2. Place in crock pot.
3. Add remaining ingredients and cook on low until beef is tender.
4. This can also be done in a casserole for 1 1/2 hours at 350°F., 
field, value, 
id, 102238, 
name, Regal Cheesy Cauliflower, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Remove the cauliflower stalks and cook the florets in hot water for five minutes.
2. Drain and place into an ovenproof dish with the chopped mushrooms and green peppers mixed in.
3. Heat the cream gently in a small saucepan and add the cheese stirring frequently.
4. When the cheese has melted remove from the heat and mix in the whisky and oatmeal.
5. Add salt and pepper to taste and a pinch of nutmeg.
6. Pour over the cauliflower and sprinkle the chopped nuts on top.
7. Bake in a pre-heated oven at 350°F for 45 minutes.
8. Serve immediately., 
field, value, 
id, 102233, 
name, Carse of Gowrie Fruit Salad, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102239, 
name, Scotch Broth, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102240, 
name, Prelude to Summer - Old Fashioned English Elderflower Cordial, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102246, 
name, Vintage Farmhouse Cheddar Spiced Aubergine and Chutney Sandwich, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102241, 
name, Scottish Eggs, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Peel hard-cooked eggs.
2. Make sure the eggs are well-chilled so that the sausage meat will cling to them more easily.
3. Combine sausage parsley sage and pepper in large bowl; mix well.
4. Press meat mixture evenly around eggs keeping the oval shape.
5. Sprinkle eggs with flour coating lightly all over.
6. Dip into beaten egg; then roll in bread crumbs to coat.
7. Pour oil into deep-fryer or large heavy saucepan to fill 1/2 full.
8. Heat to 350 on deep-fat frying thermometer.
9. Cook 1 egg at a time for about 4-5 minutes until meat is well-browned.
10. Drain on paper towels; cool.
11. Refrigerate.
12. Slice to serve., 
field, value, 
id, 102242, 
name, Haggis, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102243, 
name, Hot Scotch Punch, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Heat but do not boil the whisky.
2. Pour the hot tea over the sugar and lemon and stir until all the sugar has dissolved.
3. Add the hot (but not boiling) whisky and stir. Serve hot., 
field, value, 
id, 102244, 
name, Old-Fashioned English Summer Berry Jelly and Ice Cream!, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102245, 
name, Cauliflower and Mushroom Pot Pie With Black Olive Crust, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102247, 
name, Finnan Haddie, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Strew the onion rings and peppercorns over the bottom of a heavy 10-inch skillet and arrange the pieces of smoked haddock on top.
2. Pour in the milk. The milk should just cover the fish; add more if necessary. Bring to a boil over high heat then reduce the heat to low.
3. Cover and simmer undisturbed for about 10 minutes or until the fish flakes easily when prodded with a fork. Do not overcook.
4. With a slotted spatula transfer the fish to a heated serving platter and discard the milk onions and peppercorns.
5. Serve the "Finnan Haddie" at once accompanied by a bowl of mustard sauce.
6. I prefer mine with boiled new potatoes and fresh peas., 
field, value, 
id, 102248, 
name, Rose Cottage Fragrant Old English Rose Liqueur Syrup, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Boil the sugar and water to a clear syrup.  Alow it to cool and when it is a little more than blood-warm pour it over half a pound of fresh red rose petals. Cover it with muslin or a tea towel and leave it in a cool dark place for twenty-four hours.
2. On the second day strain into a clean container and then add the second supply of rose petals.
3. On the third day put in the last half pound of rose petals and leave to infuse for one more day.
4. On the fourth day strain through a muslin bag or a mesh sieve into a clean conatiner. Add the brandy; then strain again through a muslin bag or a mesh sieve stir well and bottle.
5. This liqueur syrup is delightful as a beverage mixed with sparkling water or lemonade; it is also wonderful when added to flavour custards creams desserts cheesecakes or ice creams., 
field, value, 
id, 102255, 
name, Hawaiian Shortbread Wedges, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102249, 
name, Easy Shortbread, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Cream butter and icing sugar together until light and fluffy.
2. Add the flour.
3. Use a little water to bring to a dough.
4. Roll out to 2" thick.
5. Cut into biscuits or bake as a round scored into 4 quarters gently with the back of a knife. Before baking gentle prick with a fork to give it the shortbread look.
6. Bake at 325 degrees Fahrenheit for 30 minutes or until just starting to go golden at the edges. They will seem very soft but will harden when cooled.
7. While still hot sprinkle with the caster sugar., 
field, value, 
id, 102250, 
name, Parsnip Lemon and Ginger Soup, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102251, 
name, Cranberry and Almond Bakewell Tart: English Classic With a Twist, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102252, 
name, The Old Manor House Traditional Victorian Christmas Pudding, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102253, 
name, Scottish Fish Cakes, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102254, 
name, Selkirk Bannock, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102257, 
name, Valentine Shortbread Cookies, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102256, 
name, Awesome Almond Scones, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102259, 
name, Pistachio and Poppy Seed Shortbread Cookies, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Preheat oven to 325°F.
2. Stir together flour sugar pistachios and poppy seeds.
3. Using a pastry blender cut in butter until mixture resembles fine crumbs and starts to cling.
4. Form mixture into a ball and knead until well combined.
5. On a greased cookie sheet pat or roll dough into an 8-inch circle.
6. Crimp edges of dough circle.
7. Cut circle into 16 wedges (do not separate).
8. Bake in a preheated oven for 25 minutes or until edges are lightly browned and center is set.
9. Recut wedges while still warm.
10. Cool on cookie sheet for 5 minutes.
11. Transfer wedges to a wire rack.cool.
12. Drizzle wedges with orange glaze and sprinkle with candied orange peel.
13. Yield 16 wedges.
14. ORANGE GLAZE:
15. Combine 3/4 cup sifted powdered sugar and enough orange juice (1-2 tbsp) to make a mixture of drizzling consistency.
16. TO STORE:
17. Place in layers separated by waxed paper in an airtight container cover.
18. Store are room temperature for up to 3 days or freeze undrizzled wedges for up to 3 months.
19. Thaw wedges and then drizzle., 
field, value, 
id, 102260, 
name, Monday Supper!  Curried Lamb and Chutney Rissoles-Patties, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Mince or chop the cooked meat very finely and then add it to the mashed potatoes mix well.
2. Add the grated onion chutney curry powder and season generously with salt and pepper to taste.
3. Turn the mixture onto a floured board and form a wide roll about 6" to 8" long and 4" in diameter. Cut into 1" slices and shape into round cakes coat with a little more flour and then dip them into the beaten egg and then coat them with the breadcrumbs. Place them on a plate and allow to chill for 30 minutes for firm up a little. (They can be frozen at this stage.).
4. Heat the fat in a frying pan or skillet over a medium heat and fry them gently on both sides until golden brown and crispy. Drain them well on kitchen paper before serving them warm with salad tomatoes chutneys pickles and bread. Allow 2 to 3 rissoles per person depending on size., 
field, value, 
id, 102261, 
name, Scottish Oat Scones, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102262, 
name, English Beef Stew, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102263, 
name, Halloumi and Smoked Venison, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102258, 
name, Scottish Skirlie, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102264, 
name, Pillows of Scottish Smoked Salmon With Crab, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Lightly oil 6 ramekins with a few drops of oil.
2. Cut salmon into strips.
3. Use strips to line ramekins leaving an overlap.
4. Put all ingredients for the pillows into a mixing bowl.
5. Gently stir all ingredients to combine.
6. Add juice & seasoning.
7. Taste for seasoning adjustment if needed.
8. Spoon filling to 2/3 full using back of spoon to compress.
9. Fold over overlap of salmon.
10. Cover each ramekin with saran wrap and refrigerate for 6 hours or overnight.
11. TROUT CAVIAR CREAM:
12. Reserve 1 oz of caviar for garnish.
13. Mix together all other ingredients to a stiffish mousse like consistency.
14. Taste for seasoning.
15. Peel cucumber - slice in 2 lengthwise scoop out seeds.
16. Slice thinly.
17. Put mustard vinegar & extra olive oil and seasoning into a screw top jar; shake to amalgamate.
18. Taste for seasoning.
19. Add fresh herbs.
20. To serve pillows remove wrap.  Place plate over top turn upside down.  Release pillow from ramekin.
21. Repeat with all ramekins.
22. Surround each pillow with cucumbers.
23. Pour over dressing.
24. Put some caviar cream on top of each pillow.
25. Garnish with some caviar & sprig of chervil.
26. Serve with thinly sliced wholemeal bread., 
field, value, 
id, 102265, 
name, Lemon Infused Buttered Brussels Sprouts W- Crisp Peppered Bacon, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, 1. Slice the bottoms off the sprouts and remove the outer layers.
2. Cook the sprouts in a pan of boiling salted water for 6-8 minutes until just tender. We like ours with a bit of a bite still - and not overcooked. You can steam the brussels sprouts if you wish.
3. Meanwhile heat the butter or oil in a pan and cook the bacon until it is crisp. Remove from the pan and leave to cool slightly - add the lemon juice to the pan with the bacon butter/oil.
4. Add some freshly ground black pepper to the bacon and mix well - we like it quite peppery please adjust the quantities to suit your personal taste.
5. When the sprouts are cooked drain and place in a serving bowl.
6. Pour over the lemon butter/oil from the pan. Add the crisp bacon lemon zest and a twist of sea salt. Toss well to infuse all the flavours and serve immediately.
7. NB: You can gently re-heat the lemon butter/oil before pouring over the sprouts if it has cooled down too much., 
field, value, 
id, 102271, 
name, Hot Toddy Chicken With Pancetta and Garlic Mashed Potatoes, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
instructions, , 
field, value, 
id, 102266, 
name, Spa Cuisine - Poached Salmon Stir-Fry, 
cuisine, European >> UK >> Scottish, 
time, , 
source, , 
