field, value, 
id, 92200, 
name, Skirt Steak Mofongo, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. Special equipment: wood pilon for mashing plantains.
2. Heat vegetable oil until hot and then fry the plantains for 10 to 15 minutes. Transfer to a pilon with the beef broth and garlic oil and mash together until combined. Mix in some chicharrones if using. Mold the plantain mixture into an 8-ounce bowl then plate the mofongo.
3. Cook the skirt steak on a flat skillet over high heat on one side. Sprinkle the top with salt flip the steak and drizzle the top with garlic oil. Cook until desired doneness then flip once more spread with garlic oil and season with salt. Cut into pieces and drizzle with Creole sauce. Place into the plated mofongo and serve with avocado., 
field, value, 
id, 92208, 
name, Arroz Con Dulce, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. Soak rice for 8 hours.
2. In a medium pot bring water to boil together with ginger cut in pieces cloves and cinnamon for 10 minutes.  Drain.
3. In a large pot  Pour the drained water.  Add coconut milk coconut cream sugar and salt.  Stir.
4. Add rice and raisins.  Bring to boil.  Stir occasionally until is cooked.
5. Serve hot into mold and allow it to cool to room temperature.
6. Refigerate and enjoy!, 
field, value, 
id, 92203, 
name, Best Flan Ever, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92201, 
name, Puerto Rican Stuffed Chicken Breasts, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. 1- Carefully butterfly the chicken breasts.
2. 2- Stuff each breast with a slice of cheese longaniza sausage alcaparrado and peppers.
3. 3-Roll each breast.
4. 4-Season with the salt pepper and oregano.
5. 5- Roll each breasts with 3 bacon slices.
6. 6- Place in the oven and bake for about 30 min at 350 degrees., 
field, value, 
id, 92209, 
name, Pernil Roast Pork, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92207, 
name, Puerto Rican Coquito by the Pitcher, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. Preheat oven to 350°. Test each of the three eyes at stem end of coconut to see which is the softest. Then use an ice pick (or a screwdriver) and a hammer to pierce two of the eyes. Strain water through a fine sieve into a bowl and reserve.
2. Place coconut on a rimmed baking sheet; bake for 15 minutes. Remove the coconut carefully wrap it with a kitchen towel and place it on a solid stable surface. Hit the area around the eyes of the coconut forcefully with a hammer or kitchen mallet. Remove the hard shell. Use a vegetable peeler to remove the brown skin from the back of the coconut meat. Rinse flesh under cold running water. Finely grate coconut using a box grater. Transfer to a large glass measuring cup. Add reserved coconut water and rum; set aside.
3. Working in batches in the jar of a blender combine coconut milk cream of coconut condensed milk evaporated milk and coconut rum mixture; blend until combined. Pour all of the mix into a pitcher and add cinnamon sticks. Refrigerate covered for up to 2 days. Just before serving stir to combine. Serve over ice., 
field, value, 
id, 92206, 
name, Coquito (Puerto Rican Holiday Drink for Christmas and New Year's, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. Mix all the ingredients in a blender.
2. Refrigerate.
3. Serve cold and ENJOY!, 
field, value, 
id, 92202, 
name, Spiny Lobster Ceviche, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92204, 
name, Adobo Rubbed Thanksgiving Turkey, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92205, 
name, Mango Salsa, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92211, 
name, Pumpkin Pudding (Budin De Calabaza), 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92216, 
name, Stuffed Peppers, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92210, 
name, Puerto Rican Sofrito, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92212, 
name, Black and Blue Mojito, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. In a shaker muddle mint leaves blackberries  lime juice and sugar.
2. Add rum blue curacao and mix well.
3. Add ice shake 4-5 times and quickly strain over ice.
4. Add club soda and stir well.
5. Garnish with blackberries lime or mint sprig.
6. Drink up and enjoy!, 
field, value, 
id, 92213, 
name, Coquito from Puerto Rico Via Myrtle Beach Sc, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. Have all ingredients cold.  I would store them overnight in your refrigerator.
2. On day of party blend all ingredients together then store in refrigerator for at least an hour so flavars can mid., 
field, value, 
id, 92217, 
name, Eva's Mojito, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92214, 
name, Linda's Puerto Rican Lime Pie, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92215, 
name, Alcapurrias, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 92218, 
name, Puerto Rican Chickpea Salad, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. In a large bowl combine the chickpeas celery bell peppers onion garlic and cilantro. Season with vinegar lime juice olive oil cumin and salt and pepper. Combine all ingredients well and adjust the seasoning if necessary., 
field, value, 
id, 92219, 
name, El Cincuenton, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. In a cocktail shaker add all ingredients to one glass full of ice. Shake well and serve., 
field, value, 
id, 92220, 
name, Pasteles, 
cuisine, Latin American >> Caribbean >> Puerto Rican, 
time, , 
source, , 
instructions, 1. add oil in a large skillet over medium heat. Add the annatto seeds and heat for one minute to release their orange color.
2. Remove from heat and drain the oil into a separate container.
3. Discard the seeds and return half of the oil to the skillet.
4. Return the oil to medium-high heat and add the pork and bacon. Brown for about 5 minutes stirring occasionally.
5. Add the garlic onion bell pepper small green peppers tomatoes culantro and oregano and sauté for another 5 minutes.
6. Stir in the chickpeas and olives (with their respective liquids)  capers and raisins.
7. Cover and simmer over low-medium heat for 40 minutes. When done uncover and allow to cool.
8. Drain the broth into a separate container and set aside.
9. Make the dough by peeling the plantains and the bananas first cutting off the ends and running a knife tip lengthwise along one or more of the ridges.
10. Insert and run a thumb just beneath the cut peel to lift and remove it. Peel the yautia.
