field, value, 
id, 67202, 
name, Curried Poached Eggs, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67205, 
name, Vadi Aloo, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67201, 
name, Low Cal Coriander Vadi, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67203, 
name, Eat this for a treat - Yummy Semolina Ladoos, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. In a heavy based pan fry the semolina on medium heat till it turns pinkish in colour.
2. Cool it.
3. Grind it to a powder in a mixer/blender.
4. Grind the sugar as well in the mixer/blender to a powder.
5. In a pan pour 1 tbsp.
6. of ghee and in this ghee once its hot fry the cashews till they turn pink in colour.
7. Now get hold of a deep bowl.
8. In this add the powdered sugar powdered semolina cardamom powder and broken cashewnuts.
9. Mix well.
10. Now heat the remaining ghee in a broad heavy based pan.
11. Once the ghee is hot remove from heat and pour it into the bowl containing the remaining ingredients.
12. Mix well with the aid of a spatula.
13. Greas your palms with some ghee.
14. Now start making lemon sized balls (ladoos) when the mixture is still warm.
15. It might be too hot for some but at the end you will say for sure"No pain no gain" so do it!
16. Once the balls are made roll them in the coconut.
17. For adding a touch of creativity especially if these are treats for kiddos then you can colour the coconut with a drop of pink/yellow food colouring.
18. Now sit back and relax.
19. Have a ladoo now will you!
20. Oh and you have to store these in an airtight container!, 
field, value, 
id, 67207, 
name, Indian Marinade, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. In a bowl whisk together all the ingredients., 
field, value, 
id, 67204, 
name, Yellow Split Pea Soup With Spiced Yogurt, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67206, 
name, Tomato Pulsu, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67208, 
name, Chocolate Barfi, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67210, 
name, Tomato Pickle, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67200, 
name, South Beach Mango Lassi, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67212, 
name, Indian Mince Cutlets, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67209, 
name, Asian-American Confetti, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Mix all ingredients.
2. May be eaten as is but tastes best chilled overnight., 
field, value, 
id, 67213, 
name, Raw Garlic Spread, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67211, 
name, My Favourite - Plain but Delicious Homemade Bhatooras'!, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Mix salt baking powder sugar and all-purpose flour in a bowl.
2. Add oil and yogurt.
3. Prepare a soft dough.
4. Keep aside for 7-8 hours or overnight.
5. (I always keep it overnight for better results) Make small round balls out of it.
6. Roll them with 1/4 inch thickness.
7. Deep fry in hot oil.
8. Drain excess oil on clean kitchen towels/paper napkins.
9. Serve immediately (hot once made!) with chana masala!, 
field, value, 
id, 67218, 
name, Quick Chicken Curry With Tomatoes and Peas, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67214, 
name, Indian Sunflower Cookies, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Cream oil brown sugar egg and vanilla.  Add flour soda salt (unless seeds are salted).  Add oats and sunflower seeds.
2. Cook @ 350 degrees 10-15 minutes., 
field, value, 
id, 67220, 
name, Coconut Chicken and Banana Curry, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67219, 
name, Dal Ghosht (Mutton in lentil gravy), 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67215, 
name, Socca, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. In a medium bowl whisk together the chickpea flour water 1 tablespoon plus 1 teaspoon olive oil salt ground coriander turmeric and cayenne.
2. Cover with plastic wrap and let the mixture rest at room temperature for at least 2 hours.
3. Preheat the broiler with the rack set 7 to 8 inches from the element.
4. Heat 1 teaspoon of olive oil in a large nonstick skillet set over medium-high heat.
5. Add the onion and cook until starting to brown about 2 minutes. Stir in the tomato and cook for 3 minutes. Add the garlic and cook for 30 seconds. Stir the vegetables into the chickpea flour batter.
6. Place a large (10-inch) cast iron skillet in the oven to preheat for 5 minutes.
7. Using an oven mitt or potholder carefully remove the cast iron skillet from the oven. Pour in 1 tablespoon olive oil and swirl to coat the pan.
8. Pour in half of the batter and immediately swirl to coat the bottom of the pan.
9. Place under the broiler and cook until the top and edges are starting to blacken and blister 4 to 6 minutes.
10. Carefully transfer the flatbread to a cutting board cut into 8 wedges garnish with cilantro and serve.
11. Repeat with the remaining 1 tablespoon olive oil batter and cilantro.
12. Note: Prep time includes rest time for batter., 
field, value, 
id, 67217, 
name, Easiest Onion Salad, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Mix all the ingredients.
2. Let it stand for half and hour.
3. Serve with main dish barbequed food or kebabs.
4. Great taste!, 
field, value, 
id, 67216, 
name, Indian Dahl With Spinach, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67221, 
name, Cucumber Raita (Cucumber Salad), 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. 1. Drain excess liquid from yoghurt by placing it in a mesh strainer or in cheesecloth for about half an hour.
2. 2. Roughly chop the cucumber with its seeds and skin. Season with salt black pepper and lime juice. Set aside.
3. 3. Transfer the drained yoghurt to a large bowl. Add cucumber mixture cumin and paprika. Mix well.
4. 4. Allow the raita to chill for 10-15 minutes then garnish with mint.
5. 5. Serve as a cooling side dish with curried vegetables and rice., 
field, value, 
id, 67222, 
name, Tomato Rasam Soup, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67223, 
name, Curried Chicken Couscous & Carrots, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67224, 
name, All Time Favourite Rajma Burgers, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Mash the boiled rajma with the back of a fork in a large bowl.
2. Using your fingers break the 2 slices of bread and add to the bowl.
3. Add garlic onions green chillies salt cilantro and pommegranate seeds.
4. Mix everything well.
5. Make small round/ slightly big tikkis (patties) out of this.
6. Shallow fry in oil on either side till brown.
7. Drain out excess oil.
8. Remove from oil and keep aside.
9. Now take the bun.
10. Cut it into 2 halves.
11. Put one patties on the bun and put a sliced tomato over it.
12. Cover with the other slice of bun.
13. Likewise repeat for remaining patties.
14. Serve immediately with tomato ketchup., 
field, value, 
id, 67225, 
name, Indian Spiced Potatoes, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Preheat the oven to 350 degrees F.
2. Put the potatoes in a wide pot.
3. Cover completely with the milk add salt to taste and bring to a boil.
4. Reduce the heat to low and simmer uncovered for 20 to 25 minutes or until the potatoes are fork tender.
5. Drain reserving the liquid and set aside.
6. Meanwhile in a dry skillet toast the mustard and cumin seeds over medium-high heat until fragrant.
7. Remove the seeds from the skillet and crush in a mortar and pestle.
8. Set aside.
9. Return the skillet to medium heat and add the clarified butter.
10. Add the onion toasted seeds garam masala coriander and cayenne pepper and saute for 5 minutes until the onion is soft.
11. Grease a 12-cup shallow baking pan.
12. Spread half of the potatoes in the bottom of the dish.
13. Cover the potatoes with some of the reserved cooking liquid.
14. Sprinkle with half the onion mixture and salt to taste.
15. Add the remaining potatoes and cover with a little more of the reserved cooking liquid.
16. Sprinkle with the remaining onion mixture and salt to taste.
17. Whisk together the cream and the yogurt.
18. Pour over the potatoes and press down to completely cover.
19. Bake in the middle of the oven for 1 hour or until the potatoes are golden and the liquid has mostly evaporated.
20. Let stand for 10 minutes before serving., 
field, value, 
id, 67228, 
name, Shallot Raita, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Put the yougurt into a serving bowl.
2. Add water more or less depending on how thick you want the yogurt to be and stir until smooth.
3. Add the shallots and salt and blend.
4. In a small frying pan put the oil and mustard seeds.  Heat over high heat until the mustard seeds have popped for about 5 seconds.
5. Quickly add the cayenne and then pour the mixture into the yogurt.  Stir.
6. Garnish with the cilantro.
7. Set  in the fridge for a time so that the flavors can marry.  Good served with vegetable biriyani., 
field, value, 
id, 67226, 
name, Bombay Cashews, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Preheat oven to 375°F
2. Grind spice seeds in a grinder & place in a large pan.
3. Add oil & remaining seasonings & stir to mix.
4. Pour in nuts & coat well with seasonings.  Divide nuts into 2 batches & spread on a greased cookie sheet.
5. Bake for 20 minutes stirring every 5 minutes until golden.
6. Serve warm or at room temperature.
7. Cool completely before storing in an airtight container.
8. Will keep about 2 weeks., 
field, value, 
id, 67227, 
name, Eggplant- Brinjal Curry - Ennai Kathirikai Kulambu, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67229, 
name, Cherry Prunes And Almond Bread Pudding for Valentine's Day!, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 67231, 
name, Sweet Potato & Ginger Soup With Apple-Mint Raita, 
cuisine, Asian >> Indian Subcontinent >> Indian, 
time, , 
source, , 
instructions, 1. Make the soup: Melt the butter in a soup pot over low heat. Cook the onion in the butter stirring occasionally until very soft but not browned 10 to 13 minutes. Add the garlic ginger and cardamom and cook for another minute. Increase the heat to high and add the jalapeno sweet potatoes 4 cups of the broth and the salt. Bring to a boil reduce the heat to medium low cover and simmer until the potatoes are very soft 15 to 20 minutes.
2. In a blender purée the soup in batches until very smooth. Rinse and dry the pot and return the puréed soup to it. Add the remaining broth and the cream if using and bring to a simmer over medium-low heat. Add the lime juice and brown sugar and season with salt and white pepper to taste.
3. Make the raita: While the soup is simmering combine the yogurt apple mint and jalapeño in a small bowl. Season with salt and pepper to taste. Refrigerate until ready to serve.
4. To serve: Ladle the soup into individual bowls and add a dollop of the raita., 
field, value, 
id, 67230, 
