field, value, 
id, 77200, 
name, Kiwidutch's  Rum Balls  Sultanas Nuts No Condensed Milk Not, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, 1. Crush the plain cookies by hand or in a food processor then tip into a mixing bowl.
2. Chop the nuts and sultanas by hand or place them both into the food processor together and pulse until chopped. (If you do the sultanas alone they will just fly around the sides of the bowl and not get near the blade).
3. Add sultanas nuts butter cocoa icing sugar coconut Rum to the mixing bowl and mix well.
4. If the mixture is too wet add a little more cookie crumbs (this can happen sometimes if the crumbs are processed too finely).
5. Roll into small balls and roll these immediately into the extra coconut to coat.
6. The balls will be quite soft when made but will firm up once refrigerated for a little while.
7. Enjoy!, 
field, value, 
id, 77208, 
name, New Zealand Lamb Marinade, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, 1. Place lamb in a dish just large enough to hold meat.
2. Whisk marinade ingredients together and pour over top. Refrigerate for 4 hours turning once.
3. Drain and cook as desired., 
field, value, 
id, 77205, 
name, Beef and Spinach or Silverbeet ( Swiss Chard) Rolls, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77209, 
name, Dark Chocolate and Pear Friands, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, 1. Preheat oven to 180°C.
2. Grease gem trays or muffin pans.
3. Using a large bowl tip in the butter almonds egg whites icing sugar and flour then stir until just combined.
4. Stir through the chocolate and the pears reserving the extra half to put on the top.
5. Spoon into the trays and bake for 10 minutes then top with slices of pear and continue cooking for a further 10-15 minutes., 
field, value, 
id, 77202, 
name, Good Potato Salad 216cals Per Serve, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77207, 
name, Oven Poached Red Snapper With Vegetables, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77204, 
name, Chocolate Fingers  the Bar to Beat All Bars! (No Bake), 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77201, 
name, Chicken Breast With Cranberry and Brie in Puff Pastry, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77211, 
name, Perfect Oatmeal, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77206, 
name, Marvelous Marble Cake, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77212, 
name, New Zealand Rack of Lamb With Sweet Potato Mash and Three Bean R, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, 1. Preheat oven to 350 degrees F.
2. Drain and rinse all liquid off beans. Combine beans in a bowl and set aside. Begin cooking bacon in a saute pan. Begin roasting yams in preheated oven until soft and remove to let cool enough to handle.
3. Heat olive oil in another large saute pan for the lamb. Season the rack of lamb with salt and pepper. Place lamb into hot pan and sear meat all around.
4. Remove bacon to drain on paper toweling. In same pan lightly saute onion and garlic in bacon fat until translucent. Add red wine and reduce by half.
5. Place the lamb in a roasting pan and roast in the oven until done to your liking about 15 to 20 minutes for medium rare an internal temperature of 125 degrees F (this means that because of the 5 to 8 minutes of carryover cooking while it rests you pull it out at 120 degrees F so it will end up at 125 degrees F for medium rare).
6. When yams are cool enough to handle peel off skin and add butter and cream and mash. Season with salt and pepper as needed.
7. Remove the lamb to a utility platter and let rest before slicing.
8. Add demi-glace and tomato paste to the pan with the onion garlic and bacon fat then incorporate all beans with mixture. Lower heat and simmer. Add rosemary and chives. Season with salt and pepper to taste.
9. Place sweet potatoes in the middle of a serving platter. Surround potatoes with bean ragout. Slice rack of lamb in between bones and lay over potatoes. Spoon demi-glace sauce over and serve., 
field, value, 
id, 77213, 
name, Lizard Skins, 
cuisine, Australasian >> Australian >> New Zealander, 
time, , 
source, , 
instructions, , 
field, value, 
id, 77214, 
name, Edmonds Yoyos, 
