field, value, 
id, 132200, 
name, Chickpea Pesto Dip (Or Pesto Hummus Dip), 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132208, 
name, Hummus Italiano, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132201, 
name, Roasted Fish Bruschetta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132209, 
name, Italian Cheese Trio With Panforte, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat the oven to 350°.  Toast the hazelnuts and almonds on a rimmed baking sheet until fragrant and lightly colored inside about 15 minutes.  Let cool then chop coarsely.  Reduce oven temp to 300°.
2. Butter the bottom and sides of an 8-in tart pan with a removable bottom.
3. In a large bowl stir together the flour cocoa fennel seed cinnamon cloves and orange zest.  Add the nuts and figs and stir to coat.
4. In a small saucepan heat the sugar and honey over low heat stirring until the sugar dissolves.  Raise the heat to medium and cook without stirring until the mixture reaches 245° on a candy thermometer 2-3 minutes.  Immediately pour over the nut mixture.  Working quickly stir until the dry ingredients are coated; the mixture will be stiff.  Transfer to the prepared pan spreading it evenly with a wooden spoon dipped in cold water.  Bake for 40 minutes.  The mixture will still be tacky to the touch.  Cool the panforte completely on a rack then remove from the pan.  Slice into 16 thin wedges.  Pass the cheeses and panforte separately., 
field, value, 
id, 132204, 
name, F&t Extra-Garlicky Bruschetta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Blend together the garlic and 4 tablespoons olive oil. (I use my mini-chopper but a mortar and pestle works too.).
2. Chop the tomatoes as small as you can. Combine chopped-tomatoes with 1 tablespoon olive oil and the salt pepper and basil to taste (I use one rounded-teaspoon of dried basil).
3. Slice the baguette in half lengthways. Chop the two pieces into a total of 6-8 smaller portions.
4. Divide and spread the olive oil/garlic mixture onto the soft sides of the bread. Place the bread onto an oven tray and toast for 3-4 mins (or until toasted) in a preheated oven/toaster oven at 500F/260°C.
5. In the meantime slice feta into thin slices - enough to cover each portion of bread.
6. Remove toasted bread from oven and place the feta slices on the portions.
7. Drain any water from the tomato mixture before spooning equal amounts on top of the feta.
8. Serve immediately., 
field, value, 
id, 132203, 
name, Tomato Tartar Ww, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Combine all ingredients except endive leaves.
2. Spoon into endive leaves., 
field, value, 
id, 132210, 
name, Gremolata, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132211, 
name, Garlicky Balsamic Vinegar Dressing, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132205, 
name, Tomato Galette, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132207, 
name, Berry Bruschetta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132206, 
name, Roasted Eggplant (Aubergine) Spread, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132202, 
name, Herbed Olive Puree, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132212, 
name, Grilled Eggplant (Aubergine) Provolone With Grilled Salsa, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132213, 
name, Diabetic Dream Dip, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132214, 
name, Broccoli Bread, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat the oven to 350°F.
2. Cook the broccoli in boiling salted water for 3 minutes.
3. Drain and chop.
4. In a large skillet heat the olive oil.
5. Add the garlic and cook over moderate heat until fragrant about 30 seconds.
6. Add the tomatoes olives and red pepper and cook for 1 minute.
7. Add the broccoli; season with salt and pepper.
8. On a lightly floured work surface roll each piece of dough into a 12 by 9 inch rectangle.
9. Spoon half of the broccoli mixture down one longer side of each rectangle about 2 inches from the edge.
10. Top each with half of the feta and Parmesan.
11. Roll the dough up around the filling; fold in the sides.
12. Bake for about 40 minutes or until brown.
13. Let cool slightly then slice and serve., 
field, value, 
id, 132215, 
name, Fried Onions: Cipolle Fritte, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132216, 
name, Pizza Rustica, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132217, 
name, Ham Stuffed Mushrooms, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132218, 
name, Calamari in Padella, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132219, 
name, Tomato-Basil Elephant Ears, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132220, 
name, My Favorite Bruschetta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Blend olive oil basil pepper and balsamic in a blender.
2. Mix feta diced tomatoes and grilled peppers together.
3. Heat grill to high and grill bread until lightly brown.
4. Set bread on plate and place tomato feta and pepper mixture on top.
5. Drizzle olive oil mix over the bruschetta.
6. Enjoy., 
field, value, 
id, 132221, 
name, Stuffed Mussels in Spicy Tomato Sauce, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132224, 
name, Savory Fig Tart, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 132226, 
name, Pressed Cheese Sandwiches, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
