field, value, 
id, 87200, 
name, At Home Pancho's Cheese Dip, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 87202, 
name, Carrots & Onions ala Chocolate, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 87201, 
name, Mexican Corn Chili, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 87204, 
name, Kellibou Guacamole, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 87206, 
name, Escabeche (Pickled Vegetables), 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 87205, 
name, Corn Black Bean and Red Onion Quesadillas, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, , 
field, value, 
id, 87209, 
name, Light Soft Shell Chicken Tacos, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, 1. Place chicken in one layer in skillet; season with cumin.
2. Pour tomatoes and salsa over chicken.
3. Simmer uncovered 15 minutes or until chicken is tender turning once. Remove chicken; save liquid in skillet. Cool and shred chicken; add to skillet with green onion; cook 2 minutes or until most of the liquid is absorbed.
4. Divide chicken mixture evenly down center of each tortilla.
5. Top with shredded lettuce chopped fresh tomato and cheese. Add cilantro; fold and serve immediately., 
field, value, 
id, 87207, 
name, Taco and Black Bean Salad, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, 1. Arrange the taco chips on the outer edeges of four dinner plates.  Divide and set lettuce in the center.
2. Combine black beans salsa and corn in a bowl and then divide and spoon onto the lettuce.
3. Arrange avacado and sprinkle cheese around the bean mixture.  Top bean mixture with a spoonful of sour cream., 
field, value, 
id, 87210, 
name, Zucchini Torte, 
cuisine, Latin American >> Mexican >> Mexican, 
time, , 
source, , 
instructions, 1. Preheat oven to 350°F.
2. Top and tail the zucchini then slice them thinly.
3. Heat the oil in a large frying pan.
4. Add the zucchini and cook for a few minutes turning them over at least once until they are soft and beginning to brown.
5. Using a slotted spoon transfer them to a bowl.
6. Slice the onion and add it to the oil remaining in the pan with most of the jalapeño strips reserving some for the garnish.
7. Fry until the onions have softened and are golden.
8. Using a slotted spoon add the onions and jalapeños to the zucchini.
9. Beat the eggs in a large bowl add the self raising flour cheese and cayenne.
10. Mix well then stir in the zucchini mixture with salt to taste.
11. Grease a 9-inch round shallow ovenproof dish with the butter.
